imageUrl,keyTag,notes,timeSpent,multiTag
./assets/Image/1365.jpg,2 stories residential building,,1,
./assets/Image/1368.jpg,2 stories residential building,,1,
./assets/Image/1367.jpg,2 stories residential building,,1,
./assets/Image/1369.jpg,2 stories residential building,,1,
./assets/Image/1370.jpg,Cannot tell,,11,
./assets/Image/1371.jpg,2 stories residential building,,1,
./assets/Image/1372.jpg,2 stories residential building,,1,
./assets/Image/1373.jpg,2 stories residential building,,1,
./assets/Image/1374.jpg,2 stories residential building,,,
./assets/Image/1376.jpg,2 stories residential building,,11,
./assets/Image/1375.jpg,2 stories residential building,,1,
./assets/Image/1377.jpg,Cannot tell,,1,
./assets/Image/1378.jpg,2 stories residential building,,1,
./assets/Image/1379.jpg,2 stories residential building,,1,
./assets/Image/1380.jpg,2 stories residential building,,,
./assets/Image/1383.jpg,2 stories residential building,,11,
./assets/Image/1381.jpg,2 stories residential building,,1,
./assets/Image/1382.jpg,2 stories residential building,,1,
./assets/Image/1385.jpg,2 stories residential building,,,
./assets/Image/1384.jpg,Cannot tell,,31,
./assets/Image/1386.jpg,2 stories residential building,,1,
./assets/Image/1387.jpg,2 stories residential building,,1,
./assets/Image/1388.jpg,Cannot tell,,1,
./assets/Image/1390.jpg,Cannot tell,,3,
./assets/Image/1389.jpg,2 stories residential building,,1,
./assets/Image/1392.jpg,2 stories residential building,,1,
./assets/Image/1391.jpg,2 stories residential building,,1,
./assets/Image/1393.jpg,2 stories residential building,,1,
./assets/Image/1394.jpg,2 stories residential building,,,
./assets/Image/1395.jpg,2 stories residential building,,11,
./assets/Image/1396.jpg,2 stories residential building,,1,
./assets/Image/1397.jpg,2 stories residential building,,1,
./assets/Image/1399.jpg,2 stories residential building,,1,
./assets/Image/1398.jpg,2 stories residential building,,,
./assets/Image/1400.jpg,2 stories residential building,,1,
./assets/Image/1402.jpg,2 stories residential building,,11,
./assets/Image/1401.jpg,2 stories residential building,,2,
./assets/Image/1403.jpg,2 stories residential building,,,
./assets/Image/1405.jpg,2 stories residential building,,1,
./assets/Image/1404.jpg,2 stories residential building,,1,
./assets/Image/1407.jpg,2 stories residential building,,11,
./assets/Image/1408.jpg,2 stories residential building,,1,
./assets/Image/1406.jpg,2 stories residential building,,1,
./assets/Image/1409.jpg,2 stories residential building,,1,
./assets/Image/1413.jpg,2 stories residential building,,11,
./assets/Image/1412.jpg,2 stories residential building,,1111,
./assets/Image/1410.jpg,2 stories residential building,,1,
./assets/Image/1411.jpg,2 stories residential building,,1,
./assets/Image/1414.jpg,2 stories residential building,,1,
./assets/Image/1415.jpg,2 stories residential building,,1,
./assets/Image/1416.jpg,2 stories residential building,,11,
./assets/Image/1417.jpg,2 stories residential building,,1,
./assets/Image/1418.jpg,2 stories residential building,,2,
./assets/Image/1421.jpg,2 stories residential building,,1,
./assets/Image/1419.jpg,2 stories residential building,,1,
./assets/Image/1420.jpg,2 stories residential building,,1,
./assets/Image/1423.jpg,Cannot tell,,2,
./assets/Image/1422.jpg,2 stories residential building,,1,
./assets/Image/1425.jpg,2 stories residential building,,2,
./assets/Image/1424.jpg,1 story residential building,,11,
./assets/Image/1426.jpg,2 stories residential building,,1,
./assets/Image/1427.jpg,2 stories residential building,,1,
./assets/Image/1428.jpg,2 stories residential building,,1,
./assets/Image/1430.jpg,2 stories residential building,,1,
./assets/Image/1429.jpg,2 stories residential building,,11,
./assets/Image/1431.jpg,2 stories residential building,,,
./assets/Image/1434.jpg,2 stories residential building,,1,
./assets/Image/1435.jpg,2 stories residential building,,1,
./assets/Image/1436.jpg,2 stories residential building,,11,
./assets/Image/1433.jpg,2 stories residential building,,1,
./assets/Image/1432.jpg,2 stories residential building,,1,
./assets/Image/1438.jpg,2 stories residential building,,,
./assets/Image/1437.jpg,2 stories residential building,,1,
./assets/Image/1439.jpg,2 stories residential building,,111,
./assets/Image/1440.jpg,2 stories residential building,,111111111,
./assets/Image/1441.jpg,2 stories residential building,,2,
./assets/Image/1442.jpg,2 stories residential building,,1,
./assets/Image/1443.jpg,1.5 stories residential building,,3,
./assets/Image/1444.jpg,2 stories residential building,,1,
./assets/Image/1445.jpg,2 stories residential building,,2,
./assets/Image/1446.jpg,1.5 stories residential building,,4,
./assets/Image/1448.jpg,2 stories residential building,,,
./assets/Image/1447.jpg,2 stories residential building,,1,
./assets/Image/1449.jpg,2 stories residential building,,1,
./assets/Image/1450.jpg,2 stories residential building,,,
./assets/Image/1451.jpg,Cannot tell,,3,
./assets/Image/1452.jpg,2 stories residential building,,1,
./assets/Image/1454.jpg,2 stories residential building,,1,
./assets/Image/1453.jpg,2 stories residential building,,,
./assets/Image/1455.jpg,1.5 stories residential building,,3,
./assets/Image/1456.jpg,2 stories residential building,,1,
./assets/Image/1457.jpg,2 stories residential building,,,
./assets/Image/1458.jpg,2 stories residential building,,2,
./assets/Image/1459.jpg,2 stories residential building,,1,
./assets/Image/1460.jpg,2 stories residential building,,1,
./assets/Image/1461.jpg,Cannot tell,,2,
./assets/Image/1464.jpg,1.5 stories residential building,,2,
./assets/Image/1463.jpg,2 stories residential building,,1,
./assets/Image/1462.jpg,2 stories residential building,,1,
./assets/Image/1466.jpg,2 stories residential building,,2,
./assets/Image/1465.jpg,2 stories residential building,,1,
./assets/Image/1467.jpg,2 stories residential building,,1,
./assets/Image/1468.jpg,2 stories residential building,,,
./assets/Image/1469.jpg,2 stories residential building,,1,
./assets/Image/1471.jpg,2 stories residential building,,1,
./assets/Image/1470.jpg,2 stories residential building,,1,
./assets/Image/1472.jpg,Cannot tell,,2,
./assets/Image/1473.jpg,2 stories residential building,,1,
./assets/Image/1474.jpg,2 stories residential building,,1,
./assets/Image/1475.jpg,2 stories residential building,,,
./assets/Image/1476.jpg,2 stories residential building,,1,
./assets/Image/1477.jpg,1 story residential building,,3,
./assets/Image/1478.jpg,2 stories residential building,,1,
./assets/Image/1479.jpg,2 stories residential building,,1,
./assets/Image/1480.jpg,2 stories residential building,,1,
./assets/Image/1481.jpg,2 stories residential building,,1,
./assets/Image/1482.jpg,2 stories residential building,,,
./assets/Image/1483.jpg,Cannot tell,,169,
./assets/Image/1484.jpg,Cannot tell,,2,
./assets/Image/1486.jpg,2 stories residential building,,2,
./assets/Image/1485.jpg,2 stories residential building,,1,
./assets/Image/1488.jpg,2 stories residential building,,1,
./assets/Image/1487.jpg,2 stories residential building,,1,
./assets/Image/1489.jpg,2 stories residential building,,1,
./assets/Image/1491.jpg,2 stories residential building,,1,
./assets/Image/1490.jpg,2 stories residential building,,1,
./assets/Image/1492.jpg,2 stories residential building,,1,
./assets/Image/1493.jpg,2 stories residential building,,1,
./assets/Image/1494.jpg,2 stories residential building,,1,
./assets/Image/1495.jpg,2 stories residential building,,,
./assets/Image/1498.jpg,2 stories residential building,,1,
./assets/Image/1497.jpg,2 stories residential building,,1,
./assets/Image/1496.jpg,2 stories residential building,,1,
./assets/Image/1499.jpg,2 stories residential building,,1,
./assets/Image/1500.jpg,2.5 stories residential building,,3,
./assets/Image/1502.jpg,2.5 stories residential building,,3,
./assets/Image/1501.jpg,Cannot tell,,3,
./assets/Image/1503.jpg,2 stories residential building,,1,
./assets/Image/1504.jpg,2 stories residential building,,1,
./assets/Image/1505.jpg,1.5 stories residential building,,1,
./assets/Image/1506.jpg,2 stories residential building,,1,
./assets/Image/1508.jpg,1.5 stories residential building,,1,
./assets/Image/1507.jpg,1.5 stories residential building,,2,
./assets/Image/1510.jpg,1.5 stories residential building,,2,
./assets/Image/1509.jpg,1.5 stories residential building,,2,
./assets/Image/1511.jpg,1.5 stories residential building,,1,
./assets/Image/1512.jpg,Cannot tell,,2,
./assets/Image/1513.jpg,Cannot tell,,3,
./assets/Image/1514.jpg,2 stories residential building,,3,
./assets/Image/1515.jpg,2 stories residential building,,1,
./assets/Image/1516.jpg,Cannot tell,,1,
./assets/Image/1517.jpg,2 stories residential building,,1,
./assets/Image/1518.jpg,2 stories residential building,,1,
./assets/Image/1519.jpg,2 stories residential building,,1,
./assets/Image/1520.jpg,2 stories residential building,,1,
./assets/Image/1521.jpg,2 stories residential building,,,
./assets/Image/1523.jpg,2 stories residential building,,1,
./assets/Image/1522.jpg,2 stories residential building,,1,
./assets/Image/1524.jpg,2 stories residential building,,1,
./assets/Image/1525.jpg,Cannot tell,,2,
./assets/Image/1526.jpg,2 stories residential building,,1,
./assets/Image/1528.jpg,2 stories residential building,,599,
./assets/Image/1527.jpg,2 stories residential building,,20,
./assets/Image/1529.jpg,2 stories residential building,,5,
./assets/Image/1530.jpg,2 stories residential building,,1,
./assets/Image/1531.jpg,Cannot tell,,3,
./assets/Image/1532.jpg,Cannot tell,,2,
./assets/Image/1533.jpg,2 stories residential building,,6,
./assets/Image/1534.jpg,2 stories residential building,,1,
./assets/Image/1535.jpg,3 stories residential building,,5,
./assets/Image/1536.jpg,2 stories residential building,,1,
./assets/Image/1537.jpg,2 stories residential building,,1,
./assets/Image/1540.jpg,2 stories residential building,,1,
./assets/Image/1538.jpg,2 stories residential building,,1,
./assets/Image/1539.jpg,2 stories residential building,,2,
./assets/Image/1541.jpg,2 stories residential building,,1,
./assets/Image/1542.jpg,3 stories residential building,,3,
./assets/Image/1543.jpg,Cannot tell,,6,
./assets/Image/1544.jpg,2.5 stories residential building,,61,
./assets/Image/1545.jpg,2 stories residential building,,2,
./assets/Image/1546.jpg,2 stories residential building,,2,
./assets/Image/1548.jpg,2 stories residential building,,1,
./assets/Image/1547.jpg,2.5 stories residential building,,3,
./assets/Image/1549.jpg,Cannot tell,,2,
./assets/Image/1550.jpg,2 stories residential building,,3,
./assets/Image/1551.jpg,2 stories residential building,,1,
./assets/Image/1552.jpg,2 stories residential building,,1,
./assets/Image/1553.jpg,2 stories residential building,,2,
./assets/Image/1554.jpg,2 stories residential building,,1,
./assets/Image/1555.jpg,2 stories residential building,,1,
./assets/Image/1557.jpg,2 stories residential building,,1,
./assets/Image/1556.jpg,2 stories residential building,,1,
./assets/Image/1560.jpg,2 stories residential building,,1,
./assets/Image/1561.jpg,2 stories residential building,,,
./assets/Image/1558.jpg,2 stories residential building,,2,
./assets/Image/1559.jpg,Cannot tell,,2,
./assets/Image/1562.jpg,2 stories residential building,,2,
./assets/Image/1563.jpg,2 stories residential building,,,
./assets/Image/1564.jpg,Cannot tell,,2,
./assets/Image/1565.jpg,2 stories residential building,,1,
./assets/Image/1567.jpg,2 stories residential building,,1,
./assets/Image/1566.jpg,2 stories residential building,,1,
./assets/Image/1568.jpg,2 stories residential building,,1,
./assets/Image/1570.jpg,2 stories residential building,,2,
./assets/Image/1569.jpg,2 stories residential building,,3,
./assets/Image/1573.jpg,2 stories residential building,,1,
./assets/Image/1571.jpg,2 stories residential building,,3,
./assets/Image/1572.jpg,1.5 stories residential building,,3,
./assets/Image/1574.jpg,2 stories residential building,,2,
./assets/Image/1575.jpg,2 stories residential building,,1,
./assets/Image/1577.jpg,Cannot tell,,5,
./assets/Image/1576.jpg,2 stories residential building,,2,
./assets/Image/1578.jpg,2 stories residential building,,1,
./assets/Image/1579.jpg,2.5 stories residential building,,5,
./assets/Image/1580.jpg,2 stories residential building,,1,
./assets/Image/1581.jpg,1.5 stories residential building,,3,
./assets/Image/1582.jpg,2 stories residential building,,1,
./assets/Image/1583.jpg,2 stories residential building,,2,
./assets/Image/1584.jpg,1 story residential building,,3,
./assets/Image/1585.jpg,2 stories residential building,,4,
./assets/Image/1588.jpg,2 stories residential building,,1,
./assets/Image/1587.jpg,2 stories residential building,,1,
./assets/Image/1586.jpg,2 stories residential building,,1,
./assets/Image/1589.jpg,3 stories residential building,,5,
./assets/Image/1590.jpg,Cannot tell,,2,
./assets/Image/1592.jpg,2 stories residential building,,2,
./assets/Image/1593.jpg,1.5 stories residential building,,4,
./assets/Image/1591.jpg,2 stories residential building,,2,
./assets/Image/1595.jpg,Cannot tell,,1,
./assets/Image/1594.jpg,2 stories residential building,,2,
./assets/Image/1596.jpg,2 stories residential building,,1,
./assets/Image/1599.jpg,2 stories residential building,,2,
./assets/Image/1598.jpg,2 stories residential building,,2,
./assets/Image/1597.jpg,2 stories residential building,,1,
./assets/Image/1600.jpg,2 stories residential building,,1,
./assets/Image/1601.jpg,2 stories residential building,,1,
./assets/Image/1602.jpg,2 stories residential building,,3,
./assets/Image/1603.jpg,Cannot tell,,2,
./assets/Image/1604.jpg,2 stories residential building,,5,
./assets/Image/1605.jpg,2 stories residential building,,1,
./assets/Image/1607.jpg,2 stories residential building,,1,
./assets/Image/1606.jpg,2 stories residential building,,,
./assets/Image/1608.jpg,2 stories residential building,,1,
./assets/Image/1609.jpg,2 stories residential building,,2,
./assets/Image/1610.jpg,3 stories residential building,,2,
./assets/Image/1611.jpg,2 stories residential building,,3,
./assets/Image/1612.jpg,Cannot tell,,2,
./assets/Image/1613.jpg,3 stories residential building,,2,
./assets/Image/1614.jpg,2 stories residential building,,3,
./assets/Image/1615.jpg,Cannot tell,,2,
./assets/Image/1616.jpg,Cannot tell,,2,
./assets/Image/1617.jpg,2 stories residential building,,2,
./assets/Image/1618.jpg,2 stories residential building,,3,
./assets/Image/1619.jpg,2 stories residential building,,2,
./assets/Image/1620.jpg,2 stories residential building,,2,
./assets/Image/1621.jpg,2 stories residential building,,1,
./assets/Image/1622.jpg,2 stories residential building,,1,
./assets/Image/1624.jpg,2 stories residential building,,1,
./assets/Image/1623.jpg,2 stories residential building,,1,
./assets/Image/1626.jpg,2 stories residential building,,3,
./assets/Image/1625.jpg,2 stories residential building,,1,
./assets/Image/1628.jpg,2 stories residential building,,2,
./assets/Image/1629.jpg,2 stories residential building,,2,
./assets/Image/1627.jpg,2 stories residential building,,1,
./assets/Image/1631.jpg,2 stories residential building,,1,
./assets/Image/1630.jpg,2 stories residential building,,3,
./assets/Image/1632.jpg,2.5 stories residential building,,2,
./assets/Image/1634.jpg,2 stories residential building,,3,
./assets/Image/1633.jpg,Cannot tell,,4,
./assets/Image/1635.jpg,Cannot tell,,1,
./assets/Image/1636.jpg,2 stories residential building,,2,
./assets/Image/1637.jpg,2.5 stories residential building,,8,
./assets/Image/1638.jpg,Cannot tell,,3,
./assets/Image/1639.jpg,3 stories residential building,,2,
./assets/Image/1642.jpg,2 stories residential building,,4,
./assets/Image/1641.jpg,2 stories residential building,,2,
./assets/Image/1640.jpg,2 stories residential building,,1,
./assets/Image/1643.jpg,2 stories residential building,,1,
./assets/Image/1644.jpg,2 stories residential building,,1,
./assets/Image/1645.jpg,Cannot tell,,3,
./assets/Image/1646.jpg,2 stories residential building,,2,
./assets/Image/1647.jpg,2 stories residential building,,1,
./assets/Image/1648.jpg,2 stories residential building,,1,
./assets/Image/1649.jpg,2 stories residential building,,4,
./assets/Image/1650.jpg,Cannot tell,,1,
./assets/Image/1651.jpg,2 stories residential building,,3,
./assets/Image/1652.jpg,Cannot tell,,1,
./assets/Image/1653.jpg,2 stories residential building,,2,
./assets/Image/1654.jpg,2 stories residential building,,2,
./assets/Image/1656.jpg,2 stories residential building,,1,
./assets/Image/1655.jpg,2 stories residential building,,1,
./assets/Image/1657.jpg,2 stories residential building,,7,
./assets/Image/1658.jpg,2 stories residential building,,1,
./assets/Image/1659.jpg,2 stories residential building,,1,
./assets/Image/1660.jpg,2 stories residential building,,,
./assets/Image/1662.jpg,2 stories residential building,,2,
./assets/Image/1661.jpg,2 stories residential building,,1,
./assets/Image/1663.jpg,2 stories residential building,,1,
./assets/Image/1666.jpg,Cannot tell,,3,
./assets/Image/1665.jpg,Cannot tell,,3,
./assets/Image/1664.jpg,2 stories residential building,,1,
./assets/Image/1667.jpg,Cannot tell,,2,
./assets/Image/1669.jpg,Cannot tell,,2,
./assets/Image/1668.jpg,2.5 stories residential building,,3,
./assets/Image/1670.jpg,2.5 stories residential building,,9,
./assets/Image/1671.jpg,Cannot tell,,3,
./assets/Image/1672.jpg,2.5 stories residential building,,3,
./assets/Image/1673.jpg,2.5 stories residential building,,2,
./assets/Image/1674.jpg,Cannot tell,,2,
./assets/Image/1675.jpg,2 stories residential building,,2,
./assets/Image/1676.jpg,2 stories residential building,,2,
./assets/Image/1677.jpg,2 stories residential building,,1,
./assets/Image/1678.jpg,2.5 stories residential building,,4,
./assets/Image/1679.jpg,2.5 stories residential building,,1,
./assets/Image/1680.jpg,3 stories residential building,,7,
./assets/Image/1681.jpg,2 stories residential building,,2,
./assets/Image/1683.jpg,2 stories residential building,,1,
./assets/Image/1682.jpg,2 stories residential building,,1,
./assets/Image/1684.jpg,2 stories residential building,,2,
./assets/Image/1685.jpg,2.5 stories residential building,,3,
./assets/Image/1686.jpg,2 stories residential building,,2,
./assets/Image/1687.jpg,Cannot tell,,2,
./assets/Image/1688.jpg,Cannot tell,,1,
./assets/Image/1689.jpg,2 stories residential building,,2,
./assets/Image/1690.jpg,2 stories residential building,,1,
./assets/Image/1691.jpg,2 stories residential building,,2,
./assets/Image/1692.jpg,2 stories residential building,,,
./assets/Image/1693.jpg,2 stories residential building,,1,
./assets/Image/1694.jpg,2 stories residential building,,3,
./assets/Image/1695.jpg,2 stories residential building,,2,
./assets/Image/1697.jpg,2 stories residential building,,2,
./assets/Image/1696.jpg,2 stories residential building,,1,
./assets/Image/1698.jpg,Cannot tell,,2,
./assets/Image/1702.jpg,Cannot tell,,2,
./assets/Image/1701.jpg,2 stories residential building,,2,
./assets/Image/1699.jpg,2 stories residential building,,1,
./assets/Image/1700.jpg,2 stories residential building,,1,
./assets/Image/1703.jpg,2 stories residential building,,1,
./assets/Image/1704.jpg,2 stories residential building,,1,
./assets/Image/1705.jpg,2 stories residential building,,1,
./assets/Image/1706.jpg,2 stories residential building,,1,
./assets/Image/1708.jpg,Cannot tell,,1,
./assets/Image/1707.jpg,Cannot tell,,1,
./assets/Image/1709.jpg,2 stories residential building,,2,
./assets/Image/1711.jpg,2 stories residential building,,1,
./assets/Image/1710.jpg,2 stories residential building,,1,
./assets/Image/1712.jpg,2 stories residential building,,1,
./assets/Image/1713.jpg,2 stories residential building,,,
./assets/Image/1714.jpg,2 stories residential building,,1,
./assets/Image/1716.jpg,2 stories residential building,,1,
./assets/Image/1715.jpg,Cannot tell,,1,
./assets/Image/1719.jpg,Cannot tell,,1,
./assets/Image/1718.jpg,2 stories residential building,,2,
./assets/Image/1717.jpg,Cannot tell,,3,
./assets/Image/1720.jpg,2 stories residential building,,3,
./assets/Image/1722.jpg,2 stories residential building,,1,
./assets/Image/1721.jpg,Cannot tell,,2,
./assets/Image/1723.jpg,2 stories residential building,,2,
./assets/Image/1724.jpg,Cannot tell,,1,
./assets/Image/1725.jpg,2 stories residential building,,2,
./assets/Image/1727.jpg,2 stories residential building,,,
./assets/Image/1726.jpg,2 stories residential building,,1,
./assets/Image/1728.jpg,2 stories residential building,,1,
./assets/Image/1729.jpg,2 stories residential building,,1,
./assets/Image/1730.jpg,2 stories residential building,,1,
./assets/Image/1732.jpg,2 stories residential building,,1,
./assets/Image/1731.jpg,Cannot tell,,2,
./assets/Image/1733.jpg,2 stories residential building,,1,
./assets/Image/1734.jpg,2 stories residential building,,1,
./assets/Image/1735.jpg,2 stories residential building,,1,
./assets/Image/1738.jpg,2 stories residential building,,,
./assets/Image/1736.jpg,2 stories residential building,,1,
./assets/Image/1737.jpg,2 stories residential building,,1,
./assets/Image/1739.jpg,2 stories residential building,,2,
./assets/Image/1740.jpg,2 stories residential building,,1,
./assets/Image/1742.jpg,2 stories residential building,,1,
./assets/Image/1743.jpg,2 stories residential building,,1,
./assets/Image/1741.jpg,2 stories residential building,,1,
./assets/Image/1746.jpg,2 stories residential building,,1,
./assets/Image/1745.jpg,2 stories residential building,,1,
./assets/Image/1744.jpg,2 stories residential building,,1,
./assets/Image/1747.jpg,2 stories residential building,,1,
./assets/Image/1749.jpg,2 stories residential building,,1,
./assets/Image/1748.jpg,2 stories residential building,,1,
./assets/Image/1752.jpg,2 stories residential building,,1,
./assets/Image/1750.jpg,2 stories residential building,,,
./assets/Image/1751.jpg,2 stories residential building,,1,
./assets/Image/1754.jpg,2 stories residential building,,1,
./assets/Image/1753.jpg,2 stories residential building,,,
./assets/Image/1756.jpg,1.5 stories residential building,,4,
./assets/Image/1755.jpg,2 stories residential building,,1,
./assets/Image/1759.jpg,2 stories residential building,,3,
./assets/Image/1757.jpg,2 stories residential building,,1,
./assets/Image/1758.jpg,2 stories residential building,,1,
./assets/Image/1760.jpg,Cannot tell,,2,
./assets/Image/1761.jpg,Cannot tell,,1,
./assets/Image/1762.jpg,2 stories residential building,,2,
./assets/Image/1763.jpg,Cannot tell,,1,
./assets/Image/1764.jpg,2 stories residential building,,3,
./assets/Image/1765.jpg,2 stories residential building,,1,
./assets/Image/1766.jpg,2 stories residential building,,1,
./assets/Image/1767.jpg,2 stories residential building,,,
./assets/Image/1768.jpg,2 stories residential building,,2,
./assets/Image/1770.jpg,2 stories residential building,,1,
./assets/Image/1769.jpg,2 stories residential building,,,
./assets/Image/1771.jpg,2 stories residential building,,1,
./assets/Image/1772.jpg,2 stories residential building,,1,
./assets/Image/1773.jpg,2 stories residential building,,1,
./assets/Image/1774.jpg,2 stories residential building,,2,
./assets/Image/1775.jpg,2 stories residential building,,1,
./assets/Image/1777.jpg,2 stories residential building,,1,
./assets/Image/1776.jpg,2 stories residential building,,1,
./assets/Image/1778.jpg,2 stories residential building,,1,
./assets/Image/1779.jpg,Cannot tell,,2,
./assets/Image/1780.jpg,2 stories residential building,,2,
./assets/Image/1781.jpg,2 stories residential building,,1,
./assets/Image/1783.jpg,2 stories residential building,,1,
./assets/Image/1782.jpg,2 stories residential building,,1,
./assets/Image/1784.jpg,Cannot tell,,3,
./assets/Image/1785.jpg,Cannot tell,,,
./assets/Image/1786.jpg,Cannot tell,,1,
./assets/Image/1787.jpg,Cannot tell,,2,
./assets/Image/1788.jpg,2 stories residential building,,2,
./assets/Image/1789.jpg,2 stories residential building,,2,
./assets/Image/1790.jpg,2.5 stories residential building,,2,
./assets/Image/1792.jpg,2.5 stories residential building,,2,
./assets/Image/1791.jpg,2 stories residential building,,2,
./assets/Image/1794.jpg,2 stories residential building,,2,
./assets/Image/1793.jpg,2 stories residential building,,1,
./assets/Image/1795.jpg,2.5 stories residential building,,2,
./assets/Image/1797.jpg,2 stories residential building,,2,
./assets/Image/1799.jpg,2 stories residential building,,2,
./assets/Image/1798.jpg,Cannot tell,,3,
./assets/Image/1796.jpg,2 stories residential building,,3,
./assets/Image/1801.jpg,2 stories residential building,,1,
./assets/Image/1800.jpg,2 stories residential building,,,
./assets/Image/1802.jpg,2 stories residential building,,1,
./assets/Image/1803.jpg,2 stories residential building,,1,
./assets/Image/1804.jpg,2 stories residential building,,1,
./assets/Image/1805.jpg,2 stories residential building,,1,
./assets/Image/1806.jpg,2 stories residential building,,,
./assets/Image/1807.jpg,2 stories residential building,,1,
./assets/Image/1808.jpg,2.5 stories residential building,,3,
./assets/Image/1809.jpg,2 stories residential building,,1,
./assets/Image/1810.jpg,Cannot tell,,2,
./assets/Image/1812.jpg,Cannot tell,,,
./assets/Image/1811.jpg,2 stories residential building,,2,
./assets/Image/1813.jpg,Cannot tell,,1,
./assets/Image/1814.jpg,2.5 stories residential building,,3,
./assets/Image/1815.jpg,2 stories residential building,,1,
./assets/Image/1817.jpg,Cannot tell,,1,
./assets/Image/1816.jpg,Cannot tell,,2,
./assets/Image/1818.jpg,2 stories residential building,,1,
./assets/Image/1819.jpg,Cannot tell,,5,
./assets/Image/1820.jpg,Cannot tell,,1,
./assets/Image/1821.jpg,2.5 stories residential building,,2,
./assets/Image/1822.jpg,Cannot tell,,2,
./assets/Image/1823.jpg,Cannot tell,,1,
./assets/Image/1825.jpg,2.5 stories residential building,,3,
./assets/Image/1824.jpg,2.5 stories residential building,,2,
./assets/Image/1826.jpg,Cannot tell,,1,
./assets/Image/1827.jpg,2 stories residential building,,3,
./assets/Image/1828.jpg,Cannot tell,,3,
./assets/Image/1829.jpg,2 stories residential building,,3,
./assets/Image/1830.jpg,2 stories residential building,,1,
./assets/Image/1831.jpg,2 stories residential building,,1,
./assets/Image/1832.jpg,2 stories residential building,,1,
./assets/Image/1833.jpg,2 stories residential building,,,
./assets/Image/1834.jpg,2 stories residential building,,1,
./assets/Image/1835.jpg,2.5 stories residential building,,6,
./assets/Image/1838.jpg,Cannot tell,,1,
./assets/Image/1836.jpg,2.5 stories residential building,,5,
./assets/Image/1837.jpg,2 stories residential building,,1,
./assets/Image/1839.jpg,Cannot tell,,3,
./assets/Image/1840.jpg,Cannot tell,,4,
./assets/Image/1841.jpg,2 stories residential building,,3,
./assets/Image/1842.jpg,2 stories residential building,,1,
./assets/Image/1843.jpg,2 stories residential building,,,
./assets/Image/1844.jpg,2 stories residential building,,1,
./assets/Image/1845.jpg,2 stories residential building,,3,
./assets/Image/1846.jpg,Cannot tell,,2,
./assets/Image/1849.jpg,2 stories residential building,,1,
./assets/Image/1848.jpg,2 stories residential building,,2,
./assets/Image/1847.jpg,3 stories residential building,,2,
./assets/Image/1850.jpg,3 stories residential building,,2,
./assets/Image/1852.jpg,2 stories residential building,,2,
./assets/Image/1853.jpg,2 stories residential building,,1,
./assets/Image/1851.jpg,2 stories residential building,,1,
./assets/Image/1856.jpg,Cannot tell,,1,
./assets/Image/1855.jpg,Cannot tell,,1,
./assets/Image/1854.jpg,2 stories residential building,,2,
./assets/Image/1857.jpg,3 stories residential building,,3,
./assets/Image/1859.jpg,3 stories residential building,,2,
./assets/Image/1858.jpg,3 stories residential building,,2,
./assets/Image/1860.jpg,Cannot tell,,2,
./assets/Image/1861.jpg,3 stories residential building,,4,
./assets/Image/1863.jpg,2.5 stories residential building,,3,
./assets/Image/1864.jpg,3 stories residential building,,2,
./assets/Image/1862.jpg,2.5 stories residential building,,2,
./assets/Image/1866.jpg,3 stories residential building,,2,
./assets/Image/1865.jpg,3 stories residential building,,1,
./assets/Image/1867.jpg,2 stories residential building,,4,
./assets/Image/1868.jpg,Cannot tell,,2,
./assets/Image/1869.jpg,Cannot tell,,1,
./assets/Image/1870.jpg,1.5 stories residential building,,5,
./assets/Image/1871.jpg,2 stories residential building,,1,
./assets/Image/1872.jpg,2 stories residential building,,1,
./assets/Image/1873.jpg,2 stories residential building,,1,
./assets/Image/1874.jpg,Cannot tell,,2,
./assets/Image/1875.jpg,Cannot tell,,1,
./assets/Image/1876.jpg,2 stories residential building,,2,
./assets/Image/1877.jpg,Cannot tell,,2,
./assets/Image/1878.jpg,Cannot tell,,2,
./assets/Image/1879.jpg,Cannot tell,,1,
./assets/Image/1880.jpg,Cannot tell,,1,
./assets/Image/1881.jpg,Cannot tell,,,
./assets/Image/1882.jpg,Cannot tell,,1,
./assets/Image/1884.jpg,Cannot tell,,1,
./assets/Image/1883.jpg,Cannot tell,,2,
./assets/Image/1885.jpg,2 stories residential building,,2,
./assets/Image/1886.jpg,2 stories residential building,,1,
./assets/Image/1887.jpg,Cannot tell,,1,
./assets/Image/1888.jpg,2 stories residential building,,2,
./assets/Image/1890.jpg,2 stories residential building,,1,
./assets/Image/1889.jpg,Cannot tell,,1,
./assets/Image/1891.jpg,2 stories residential building,,2,
./assets/Image/1892.jpg,2 stories residential building,,2,
./assets/Image/1893.jpg,3 stories residential building,,1,
./assets/Image/1894.jpg,3 stories residential building,,2,
./assets/Image/1896.jpg,2.5 stories residential building,,3,
./assets/Image/1895.jpg,2.5 stories residential building,,2,
./assets/Image/1897.jpg,2 stories residential building,,2,
./assets/Image/1898.jpg,2 stories residential building,,2,
./assets/Image/1899.jpg,2 stories residential building,,2,
./assets/Image/1901.jpg,2.5 stories residential building,,1,
./assets/Image/1900.jpg,2 stories residential building,,2,
./assets/Image/1902.jpg,2.5 stories residential building,,4,
./assets/Image/1903.jpg,2 stories residential building,,1,
./assets/Image/1905.jpg,2 stories residential building,,1,
